1.030000 0.857299 0.514819
1.040000 0.862404 0.506220
1.050000 0.867423 0.497571
1.060000 0.872355 0.488872
1.070000 0.877201 0.480124
1.080000 0.881958 0.471328
1.090000 0.886627 0.462485
1.100000 0.891207 0.453596
1.110000 0.895699 0.444662
1.120000 0.900100 0.435682
1.130000 0.904412 0.426660
1.140000 0.908633 0.417595
1.150000 0.912764 0.408487
1.160000 0.916803 0.399340
1.170000 0.920751 0.390152
1.180000 0.924606 0.380925
1.190000 0.928369 0.371660
1.200000 0.932039 0.362358
1.210000 0.935616 0.353019
1.220000 0.939099 0.343646
1.230000 0.942489 0.334238
1.240000 0.945784 0.324796
1.250000 0.948985 0.315322
1.260000 0.952090 0.305817
1.270000 0.955101 0.296281
1.280000 0.958016 0.286715
1.290000 0.960835 0.277121
1.300000 0.963558 0.267499
1.310000 0.966185 0.257850
1.320000 0.968715 0.248175
1.330000 0.971148 0.238476
1.340000 0.973485 0.228753
1.350000 0.975723 0.219007
1.360000 0.977865 0.209239
1.370000 0.979908 0.199450
1.380000 0.981854 0.189641
1.390000 0.983701 0.179813
1.400000 0.985450 0.169967
1.410000 0.987100 0.160104
1.420000 0.988652 0.150225
1.430000 0.990105 0.140332
1.440000 0.991458 0.130424
1.450000 0.992713 0.120503
1.460000 0.993868 0.110570
1.470000 0.994924 0.100626
1.480000 0.995881 0.090672
1.490000 0.996738 0.080708
1.500000 0.997495 0.070737
1.510000 0.998152 0.060759
1.520000 0.998710 0.050774
1.530000 0.999168 0.040785
1.540000 0.999526 0.030791
1.550000 0.999784 0.020795
1.560000 0.999942 0.010796
1.570000 1.000000 0.000796
1.580000 0.999958 -0.009204
1.590000 0.999816 -0.019202
1.600000 0.999574 -0.029200
1.610000 0.999232 -0.039194
1.620000 0.998790 -0.049184
1.630000 0.998248 -0.059169
1.640000 0.997606 -0.069148
1.650000 0.996865 -0.079121
1.660000 0.996024 -0.089085
1.670000 0.995083 -0.099041
1.680000 0.994043 -0.108987
1.690000 0.992904 -0.118922
1.700000 0.991665 -0.128844
1.710000 0.990327 -0.138755
1.720000 0.988890 -0.148651
1.730000 0.987354 -0.158532
1.740000 0.985719 -0.168397
1.750000 0.983986 -0.178246
1.760000 0.982154 -0.188077
1.770000 0.980224 -0.197889
1.780000 0.978197 -0.207681
1.790000 0.976071 -0.217452
1.800000 0.973848 -0.227202
1.810000 0.971527 -0.236929
1.820000 0.969109 -0.246632
1.830000 0.966594 -0.256311
1.840000 0.963983 -0.265964
1.850000 0.961275 -0.275590
1.860000 0.958471 -0.285189
1.870000 0.955572 -0.294759
1.880000 0.952576 -0.304300
1.890000 0.949486 -0.313811
1.900000 0.946300 -0.323290
1.910000 0.943020 -0.332736
1.920000 0.939645 -0.342150
1.930000 0.936177 -0.351529
1.940000 0.932615 -0.360873
1.950000 0.928960 -0.370181
1.960000 0.925212 -0.379452
1.970000 0.921371 -0.388685
1.980000 0.917438 -0.397879
1.990000 0.913413 -0.407033
2.000000 0.909297 -0.416147
2.010000 0.905091 -0.425219
2.020000 0.900793 -0.434248
2.030000 0.896406 -0.443234
2.040000 0.891929 -0.452176
2.050000 0.887362 -0.461073
2.060000 0.882707 -0.469923
2.070000 0.877964 -0.478727
2.080000 0.873133 -0.487482
2.090000 0.868215 -0.496189
2.100000 0.863209 -0.504846
2.110000 0.858118 -0.513453
2.120000 0.852940 -0.522008
2.130000 0.847678 -0.530511
2.140000 0.842330 -0.538961
2.150000 0.836899 -0.547358
2.160000 0.831383 -0.555699
2.170000 0.825785 -0.563985
2.180000 0.820104 -0.572215
2.190000 0.814341 -0.580387
2.200000 0.808496 -0.588501
2.210000 0.802571 -0.596557
2.220000 0.796565 -0.604552
2.230000 0.790480 -0.612488
2.240000 0.784316 -0.620362
2.250000 0.778073 -0.628174
2.260000 0.771753 -0.635923
2.270000 0.765355 -0.643608
2.280000 0.758881 -0.651230
2.290000 0.752331 -0.658786
2.300000 0.745705 -0.666276
2.310000 0.739005 -0.673700
2.320000 0.732231 -0.681056
2.330000 0.725384 -0.688344
2.340000 0.718465 -0.695563
2.350000 0.711473 -0.702713
2.360000 0.704411 -0.709793
2.370000 0.697278 -0.716801
2.380000 0.690075 -0.723738
2.390000 0.682803 -0.730602
2.400000 0.675463 -0.737394
2.410000 0.668056 -0.744111
2.420000 0.660581 -0.750755
2.430000 0.653041 -0.757323
2.440000 0.645435 -0.763815
2.450000 0.637765 -0.770231
2.460000 0.630031 -0.776570
2.470000 0.622234 -0.782832
2.480000 0.614374 -0.789015
2.490000 0.606454 -0.795119
2.500000 0.598472 -0.801144
2.510000 0.590431 -0.807088
2.520000 0.582331 -0.812952
2.530000 0.574172 -0.818735
2.540000 0.565956 -0.824435
2.550000 0.557684 -0.830054
2.560000 0.549355 -0.835589
2.570000 0.540972 -0.841040
2.580000 0.532535 -0.846408
2.590000 0.524044 -0.851691
2.600000 0.515501 -0.856889
2.610000 0.506907 -0.862001
2.620000 0.498262 -0.867027
2.630000 0.489567 -0.871966
2.640000 0.480823 -0.876818
2.650000 0.472031 -0.881582
2.660000 0.463191 -0.886258
2.670000 0.454306 -0.890846
2.680000 0.445375 -0.895344
2.690000 0.436399 -0.899753
2.700000 0.427380 -0.904072
2.710000 0.418318 -0.908301
2.720000 0.409214 -0.912438
2.730000 0.400069 -0.916485
2.740000 0.390885 -0.920440
2.750000 0.381661 -0.924302
2.760000 0.372399 -0.928073
2.770000 0.363100 -0.931750
2.780000 0.353764 -0.935335
2.790000 0.344393 -0.938825
2.800000 0.334988 -0.942222
2.810000 0.325549 -0.945525
2.820000 0.316078 -0.948733
2.830000 0.306575 -0.951847
2.840000 0.297041 -0.954865
2.850000 0.287478 -0.957787
2.860000 0.277886 -0.960614
2.870000 0.268266 -0.963345
2.880000 0.258619 -0.965979
2.890000 0.248947 -0.968517
2.900000 0.239249 -0.970958
2.910000 0.229528 -0.973302
2.920000 0.219784 -0.975549
2.930000 0.210017 -0.977698
2.940000 0.200230 -0.979749
2.950000 0.190423 -0.981702
2.960000 0.180596 -0.983557
2.970000 0.170752 -0.985314
2.980000 0.160890 -0.986972
2.990000 0.151013 -0.988532
3.000000 0.141120 -0.989992
3.010000 0.131213 -0.991354
3.020000 0.121293 -0.992617
3.030000 0.111361 -0.993780
3.040000 0.101418 -0.994844
3.050000 0.091465 -0.995808
3.060000 0.081502 -0.996673
3.070000 0.071532 -0.997438
3.080000 0.061554 -0.998104
3.090000 0.051570 -0.998669
3.100000 0.041581 -0.999135
3.110000 0.031587 -0.999501
3.120000 0.021591 -0.999767
3.130000 0.011592 -0.999933
3.140000 0.001593 -0.999999
3.150000 -0.008407 -0.999965
3.160000 -0.018406 -0.999831
3.170000 -0.028404 -0.999597
3.180000 -0.038398 -0.999263
3.190000 -0.048388 -0.998829
3.200000 -0.058374 -0.998295
3.210000 -0.068354 -0.997661
3.220000 -0.078327 -0.996928
3.230000 -0.088292 -0.996095
3.240000 -0.098249 -0.995162
3.250000 -0.108195 -0.994130
3.260000 -0.118131 -0.992998
3.270000 -0.128055 -0.991767
3.280000 -0.137966 -0.990437
3.290000 -0.147863 -0.989008
3.300000 -0.157746 -0.987480
3.310000 -0.167612 -0.985853
3.320000 -0.177462 -0.984128
3.330000 -0.187295 -0.982304
3.340000 -0.197108 -0.980382
3.350000 -0.206902 -0.978362
3.360000 -0.216675 -0.976244
3.370000 -0.226427 -0.974028
3.380000 -0.236155 -0.971715
3.390000 -0.245861 -0.969305
3.400000 -0.255541 -0.966798
3.410000 -0.265196 -0.964194
3.420000 -0.274825 -0.961494
3.430000 -0.284426 -0.958698
3.440000 -0.293998 -0.955806
3.450000 -0.303542 -0.952818
3.460000 -0.313054 -0.949735
3.470000 -0.322536 -0.946557
3.480000 -0.331985 -0.943285
3.490000 -0.341401 -0.939918
3.500000 -0.350783 -0.936457
3.510000 -0.360130 -0.932902
3.520000 -0.369441 -0.929254
3.530000 -0.378715 -0.925513
3.540000 -0.387951 -0.921680
3.550000 -0.397148 -0.917755
3.560000 -0.406306 -0.913737
3.570000 -0.415423 -0.909629
3.580000 -0.424498 -0.905429
3.590000 -0.433531 -0.901139
3.600000 -0.442520 -0.896758
3.610000 -0.451466 -0.892288
3.620000 -0.460366 -0.887729
3.630000 -0.469220 -0.883081
3.640000 -0.478027 -0.878345
3.650000 -0.486787 -0.873521
3.660000 -0.495497 -0.868609
3.670000 -0.504159 -0.863611
3.680000 -0.512769 -0.858526
3.690000 -0.521329 -0.853356
3.700000 -0.529836 -0.848100
3.710000 -0.538291 -0.842759
3.720000 -0.546691 -0.837334
3.730000 -0.555037 -0.831826
3.740000 -0.563327 -0.826234
3.750000 -0.571561 -0.820559
3.760000 -0.579738 -0.814803
3.770000 -0.587857 -0.808965
3.780000 -0.595917 -0.803046
3.790000 -0.603918 -0.797047
3.800000 -0.611858 -0.790968
3.810000 -0.619737 -0.784810
3.820000 -0.627554 -0.778573
3.830000 -0.635308 -0.772259
3.840000 -0.642999 -0.765867
3.850000 -0.650625 -0.759399
3.860000 -0.658186 -0.752855
3.870000 -0.665682 -0.746236
3.880000 -0.673111 -0.739542
3.890000 -0.680473 -0.732774
3.900000 -0.687766 -0.725932
3.910000 -0.694991 -0.719018
3.920000 -0.702146 -0.712033
3.930000 -0.709231 -0.704976
3.940000 -0.716246 -0.697848
3.950000 -0.723188 -0.690651
3.960000 -0.730058 -0.683385
3.970000 -0.736856 -0.676050
3.980000 -0.743579 -0.668648
3.990000 -0.750228 -0.661179
4.000000 -0.756802 -0.653644
4.010000 -0.763301 -0.646043
4.020000 -0.769723 -0.638378
4.030000 -0.776068 -0.630649
4.040000 -0.782336 -0.622857
4.050000 -0.788525 -0.615002
4.060000 -0.794636 -0.607087
4.070000 -0.800667 -0.599110
4.080000 -0.806618 -0.591073
4.090000 -0.812488 -0.582978
4.100000 -0.818277 -0.574824
4.110000 -0.823984 -0.566613
4.120000 -0.829609 -0.558345
4.130000 -0.835151 -0.550021
4.140000 -0.840609 -0.541642
4.150000 -0.845984 -0.533209
4.160000 -0.851273 -0.524722
4.170000 -0.856478 -0.516184
4.180000 -0.861597 -0.507593
4.190000 -0.866630 -0.498952
4.200000 -0.871576 -0.490261
4.210000 -0.876435 -0.481521
4.220000 -0.881206 -0.472732
4.230000 -0.885889 -0.463897
4.240000 -0.890484 -0.455015
4.250000 -0.894989 -0.446087
4.260000 -0.899405 -0.437115
4.270000 -0.903732 -0.428100
4.280000 -0.907967 -0.419041
4.290000 -0.912112 -0.409941
4.300000 -0.916166 -0.400799
4.310000 -0.920128 -0.391618
4.320000 -0.923998 -0.382397
4.330000 -0.927776 -0.373138
4.340000 -0.931461 -0.363842
4.350000 -0.935053 -0.354509
4.360000 -0.938551 -0.345141
4.370000 -0.941955 -0.335738
4.380000 -0.945266 -0.326302
4.390000 -0.948481 -0.316833
4.400000 -0.951602 -0.307333
4.410000 -0.954628 -0.297802
4.420000 -0.957558 -0.288241
4.430000 -0.960392 -0.278651
4.440000 -0.963131 -0.269033
4.450000 -0.965773 -0.259389
4.460000 -0.968319 -0.249718
4.470000 -0.970767 -0.240022
4.480000 -0.973119 -0.230303
4.490000 -0.975373 -0.220560
4.500000 -0.977530 -0.210796
4.510000 -0.979589 -0.201010
4.520000 -0.981550 -0.191204
4.530000 -0.983413 -0.181379
4.540000 -0.985178 -0.171536
4.550000 -0.986844 -0.161676
4.560000 -0.988411 -0.151800
4.570000 -0.989880 -0.141908
4.580000 -0.991249 -0.132003
4.590000 -0.992520 -0.122084
4.600000 -0.993691 -0.112153
4.610000 -0.994763 -0.102210
4.620000 -0.995735 -0.092258
4.630000 -0.996608 -0.082296
4.640000 -0.997381 -0.072326
4.650000 -0.998054 -0.062349
4.660000 -0.998628 -0.052365
4.670000 -0.999102 -0.042376
4.680000 -0.999476 -0.032383
4.690000 -0.999749 -0.022387
4.700000 -0.999923 -0.012389
4.710000 -0.999997 -0.002389
4.720000 -0.999971 0.007611
4.730000 -0.999845 0.017610
4.740000 -0.999619 0.027608
4.750000 -0.999293 0.037602
4.760000 -0.998867 0.047593
4.770000 -0.998341 0.057579
4.780000 -0.997715 0.067560
4.790000 -0.996990 0.077533
4.800000 -0.996165 0.087499
4.810000 -0.995240 0.097456
4.820000 -0.994216 0.107403
4.830000 -0.993092 0.117340
4.840000 -0.991869 0.127265
4.850000 -0.990547 0.137177
4.860000 -0.989125 0.147076
4.870000 -0.987605 0.156959
4.880000 -0.985986 0.166827
4.890000 -0.984269 0.176679
4.900000 -0.982453 0.186512
4.910000 -0.980538 0.196327
4.920000 -0.978526 0.206123
4.930000 -0.976416 0.215898
4.940000 -0.974208 0.225651
4.950000 -0.971903 0.235381
4.960000 -0.969501 0.245089
4.970000 -0.967001 0.254771
4.980000 -0.964405 0.264428
4.990000 -0.961713 0.274059
5.000000 -0.958924 0.283662
5.010000 -0.956040 0.293237
5.020000 -0.953060 0.302783
5.030000 -0.949984 0.312298
5.040000 -0.946814 0.321782
5.050000 -0.943549 0.331234
5.060000 -0.940189 0.340653
5.070000 -0.936736 0.350037
5.080000 -0.933189 0.359387
5.090000 -0.929548 0.368701
5.100000 -0.925815 0.377978
5.110000 -0.921989 0.387217
5.120000 -0.918070 0.396417
5.130000 -0.914060 0.405578
5.140000 -0.909959 0.414698
5.150000 -0.905767 0.423777
5.160000 -0.901484 0.432813
5.170000 -0.897111 0.441806
5.180000 -0.892648 0.450755
5.190000 -0.888096 0.459659
5.200000 -0.883455 0.468517
5.210000 -0.878725 0.477328
5.220000 -0.873908 0.486091
5.230000 -0.869004 0.494806
5.240000 -0.864012 0.503471
5.250000 -0.858934 0.512085
5.260000 -0.853771 0.520649
5.270000 -0.848522 0.529161
5.280000 -0.843188 0.537619
5.290000 -0.837769 0.546024
5.300000 -0.832267 0.554374
5.310000 -0.826682 0.562669
5.320000 -0.821014 0.570908
5.330000 -0.815264 0.579089
5.340000 -0.809433 0.587213
5.350000 -0.803520 0.595278
5.360000 -0.797527 0.603283
5.370000 -0.791455 0.611228
5.380000 -0.785303 0.619112
5.390000 -0.779073 0.626934
5.400000 -0.772764 0.634693
5.410000 -0.766379 0.642389
5.420000 -0.759917 0.650020
5.430000 -0.753379 0.657587
5.440000 -0.746765 0.665088
5.450000 -0.740077 0.672522
5.460000 -0.733315 0.679889
5.470000 -0.726480 0.687188
5.480000 -0.719572 0.694418
5.490000 -0.712592 0.701579
5.500000 -0.705540 0.708670
5.510000 -0.698418 0.715690
5.520000 -0.691227 0.722638
5.530000 -0.683966 0.729514
5.540000 -0.676637 0.736317
5.550000 -0.669240 0.743046
5.560000 -0.661776 0.749702
5.570000 -0.654246 0.756282
5.580000 -0.646651 0.762786
5.590000 -0.638991 0.769215
5.600000 -0.631267 0.775566
5.610000 -0.623480 0.781840
5.620000 -0.615630 0.788035
5.630000 -0.607719 0.794152
5.640000 -0.599747 0.800189
5.650000 -0.591716 0.806147
5.660000 -0.583625 0.812024
5.670000 -0.575475 0.817819
5.680000 -0.567269 0.823533
5.690000 -0.559005 0.829164
5.700000 -0.550686 0.834713
5.710000 -0.542311 0.840178
5.720000 -0.533882 0.845559
5.730000 -0.525400 0.850855
5.740000 -0.516865 0.856067
5.750000 -0.508279 0.861192
5.760000 -0.499642 0.866232
5.770000 -0.490955 0.871185
5.780000 -0.482218 0.876051
5.790000 -0.473434 0.880829
5.800000 -0.464602 0.885520
5.810000 -0.455724 0.890121
5.820000 -0.446800 0.894634
5.830000 -0.437832 0.899057
5.840000 -0.428819 0.903390
5.850000 -0.419764 0.907633
5.860000 -0.410667 0.911785
5.870000 -0.401529 0.915846
5.880000 -0.392350 0.919816
5.890000 -0.383133 0.923693
5.900000 -0.373877 0.927478
5.910000 -0.364583 0.931171
5.920000 -0.355254 0.934770
5.930000 -0.345888 0.938276
5.940000 -0.336488 0.941688
5.950000 -0.327055 0.945005
5.960000 -0.317589 0.948229
5.970000 -0.308091 0.951357
5.980000 -0.298562 0.954390
5.990000 -0.289003 0.957328
6.000000 -0.279415 0.960170
6.010000 -0.269800 0.962916
6.020000 -0.260157 0.965566
6.030000 -0.250489 0.968119
6.040000 -0.240795 0.970576
6.050000 -0.231078 0.972935
6.060000 -0.221337 0.975197
6.070000 -0.211574 0.977362
6.080000 -0.201790 0.979429
6.090000 -0.191986 0.981398
6.100000 -0.182163 0.983268
6.110000 -0.172321 0.985041
6.120000 -0.162462 0.986715
6.130000 -0.152587 0.988290
6.140000 -0.142697 0.989766
6.150000 -0.132792 0.991144
6.160000 -0.122874 0.992422
6.170000 -0.112944 0.993601
6.180000 -0.103002 0.994681
6.190000 -0.093051 0.995661
6.200000 -0.083089 0.996542
6.210000 -0.073120 0.997323
6.220000 -0.063143 0.998004
6.230000 -0.053160 0.998586
6.240000 -0.043172 0.999068
6.250000 -0.033179 0.999449
6.260000 -0.023183 0.999731
6.270000 -0.013185 0.999913
6.280000 -0.003185 0.999995
6.290000 0.006815 0.999977
6.300000 0.016814 0.999859
6.310000 0.026811 0.999641
6.320000 0.036806 0.999322
6.330000 0.046798 0.998904
6.340000 0.056784 0.998386
6.350000 0.066765 0.997769
6.360000 0.076739 0.997051
6.370000 0.086706 0.996234
6.380000 0.096664 0.995317
6.390000 0.106612 0.994301
6.400000 0.116549 0.993185
6.410000 0.126475 0.991970
6.420000 0.136388 0.990655
6.430000 0.146288 0.989242
6.440000 0.156173 0.987730
6.450000 0.166042 0.986119
6.460000 0.175895 0.984409
6.470000 0.185730 0.982601
6.480000 0.195547 0.980694
6.490000 0.205344 0.978690
6.500000 0.215120 0.976588
6.510000 0.224875 0.974388
6.520000 0.234607 0.972090
6.530000 0.244316 0.969696
6.540000 0.254001 0.967204
6.550000 0.263660 0.964616
6.560000 0.273293 0.961931
6.570000 0.282898 0.959150
6.580000 0.292476 0.956273
6.590000 0.302024 0.953300
6.600000 0.311541 0.950233
6.610000 0.321028 0.947070
6.620000 0.330482 0.943812
6.630000 0.339904 0.940460
6.640000 0.349291 0.937014
6.650000 0.358644 0.933474
6.660000 0.367961 0.929841
6.670000 0.377240 0.926115
6.680000 0.386483 0.922297
6.690000 0.395686 0.918386
6.700000 0.404850 0.914383
6.710000 0.413973 0.910289
6.720000 0.423055 0.906104
6.730000 0.432095 0.901828
6.740000 0.441092 0.897462
6.750000 0.450044 0.893006
6.760000 0.458951 0.888461
6.770000 0.467813 0.883827
6.780000 0.476628 0.879105
6.790000 0.485395 0.874295
6.800000 0.494113 0.869397
6.810000 0.502782 0.864413
6.820000 0.511401 0.859342
6.830000 0.519969 0.854185
6.840000 0.528485 0.848943
6.850000 0.536948 0.843616
6.860000 0.545357 0.838204
6.870000 0.553711 0.832709
6.880000 0.562011 0.827130
6.890000 0.570254 0.821469
6.900000 0.578440 0.815725
6.910000 0.586568 0.809900
6.920000 0.594637 0.803994
6.930000 0.602648 0.798007
6.940000 0.610597 0.791941
6.950000 0.618486 0.785796
6.960000 0.626313 0.779572
6.970000 0.634077 0.773270
6.980000 0.641778 0.766890
6.990000 0.649415 0.760434
7.000000 0.656987 0.753902
